customer_id,Country_Code,Phone_Number,Full_Phone,Fraud_Label,Customer_Vintage_Bucket,customer_risk_rating,Customer_Segment,Occupation_Type,Avg_Monthly_Txn_Value,KYC_Update_Freq,PEP_HighRisk_Flag,Txn_Count_1H,Txn_Frequency_Day_vs_Mean,RoundAmt_Repetitiveness_Percent,SameDay_CreditReversal_Count_7D,KYC_Country,KYC_City,Geo_Restriction_Level,Restricted_Geo_Location
CUST00000185,+91,6373625463,+916373625463,0,Mature,1,Retail,Salaried,984570.37,2,0,0,1.21,11.1,0,India,Hyderabad,Normal,0
CUST00000186,+91,9044105864,+919044105864,0,Mature,1,Retail,Salaried,58064.27,0,1,0,0.02,8.9,0,India,Hyderabad,Normal,0
CUST00000187,+98,3513501574,+983513501574,1,Mid,1,Retail,Salaried,5731497.29,3,0,31,1.07,52.9,1,Iran,Tehran,High-Risk,1
CUST00000188,+1,4848222406,+14848222406,0,New,2,Retail,Salaried,84142.84,0,0,2,0.62,9.1,4,USA,Los Angeles,Normal,0
CUST00000189,+971,261798213,+971261798213,0,Mature,1,Retail,Salaried,153998.97,0,0,0,0.09,28.6,0,UAE,Dubai,Normal,0
CUST00000190,+91,7810459497,+917810459497,1,Mid,2,Retail,Salaried,373855.83,0,0,15,2.04,60.8,0,India,Bangalore,Normal,0
CUST00000191,+91,8649180822,+918649180822,0,Mid,1,Retail,Self-Employed,324132.29,0,0,0,1.19,62.1,0,India,Bangalore,Normal,0
CUST00000192,+44,6255266000,+446255266000,0,Mid,1,Corporate,Salaried,222446.38,1,0,0,0.08,55.7,0,UK,Birmingham,Normal,0
CUST00000193,+44,3836391907,+443836391907,0,Mid,2,Retail,Unemployed,625122.45,0,0,2,0.09,11.2,0,UK,Manchester,Normal,0
CUST00000194,+971,823467331,+971823467331,0,Mature,3,Corporate,Salaried,635318.34,0,0,1,0.21,32.7,0,UAE,Abu Dhabi,Normal,0
CUST00000195,+91,6073163207,+916073163207,0,Mature,1,Corporate,Self-Employed,92609.45,0,0,8,2.02,10.2,0,India,Hyderabad,Normal,0
CUST00000196,+91,8432825112,+918432825112,0,Mature,2,Corporate,Salaried,153029.78,0,0,3,0.05,14.4,0,India,Kolkata,Normal,0
CUST00000197,+91,6782961230,+916782961230,0,Mature,2,Retail,Salaried,1113974.27,0,0,1,0.78,15.7,0,India,Hyderabad,Normal,0
CUST00000198,+971,609210590,+971609210590,0,New,2,Retail,Salaried,78686.93,0,0,0,0.13,38.1,0,UAE,Sharjah,Normal,0
CUST00000199,+91,8287503539,+918287503539,0,New,3,Retail,Retired,376284.29,0,0,0,0.19,48.5,0,India,Delhi,Normal,0
CUST00000200,+65,79387528,+6579387528,0,Mature,1,Retail,Student,308167.36,0,0,1,0.37,5.8,0,Singapore,Singapore,Normal,0
CUST00000201,+91,8915848650,+918915848650,0,Mature,2,Retail,Salaried,100794.62,0,0,0,0.17,8.4,0,India,Bangalore,Normal,0
CUST00000202,+971,204767295,+971204767295,0,Mid,2,Retail,Salaried,104761.43,0,0,0,0.53,12.3,0,UAE,Dubai,Normal,0
CUST00000203,+92,8534351633,+928534351633,1,Mature,1,Retail,Salaried,51117.14,2,1,20,3.16,96.5,1,Pakistan,Islamabad,Watchlist,1
CUST00000204,+971,985773131,+971985773131,0,Mature,1,Retail,Self-Employed,260249.24,0,0,0,2.49,22.9,0,UAE,Sharjah,Normal,0
CUST00000205,+65,97304711,+6597304711,0,Mature,1,Retail,Self-Employed,48186.41,0,0,1,0.35,40.1,0,Singapore,Singapore,Normal,0
CUST00000206,+92,3021889651,+923021889651,1,Mature,2,Retail,Salaried,1998993.32,1,0,45,2.89,6.3,1,Pakistan,Islamabad,Watchlist,1
CUST00000207,+91,9021448379,+919021448379,0,Mature,2,Retail,Salaried,352272.12,0,0,0,0.03,75.6,0,India,Hyderabad,Normal,0
CUST00000208,+91,7824898332,+917824898332,1,New,1,Retail,Salaried,38991.8,7,1,40,5.34,40.0,0,India,Mumbai,Normal,0
CUST00000209,+91,6253958187,+916253958187,0,Mature,1,Retail,Salaried,10395.96,0,0,0,1.82,5.9,0,India,Kolkata,Normal,0
CUST00000210,+91,9854528839,+919854528839,1,New,1,Retail,Salaried,2374944.41,15,0,33,2.14,70.2,0,India,Delhi,Normal,0
CUST00000211,+91,9279982604,+919279982604,0,Mature,1,Retail,Salaried,224728.79,0,0,1,1.5,11.4,0,India,Bangalore,Normal,0
CUST00000212,+49,41346538484,+4941346538484,0,Mid,1,Retail,Self-Employed,150942.71,0,0,0,0.3,37.8,0,Germany,Berlin,Normal,0
CUST00000213,+1,2831823392,+12831823392,0,Mature,1,Retail,Self-Employed,116208.39,2,0,0,0.85,6.0,0,USA,Los Angeles,Normal,0
CUST00000214,+1,5990341201,+15990341201,0,Mature,2,Retail,Self-Employed,178656.39,0,0,1,0.97,28.2,0,USA,Los Angeles,Normal,0
CUST00000215,+91,7772345536,+917772345536,0,New,1,Retail,Salaried,455895.57,0,0,8,0.54,41.8,0,India,Chennai,Normal,0
CUST00000216,+44,4397013429,+444397013429,0,Mid,3,Retail,Student,594314.5,0,0,0,0.32,36.4,2,UK,Manchester,Normal,0
CUST00000217,+91,7513266173,+917513266173,0,Mature,1,Retail,Retired,349415.46,0,0,0,0.12,9.8,0,India,Delhi,Normal,0
CUST00000218,+971,947203071,+971947203071,0,Mature,3,Retail,Self-Employed,688788.14,0,1,26,0.26,22.0,0,UAE,Dubai,Normal,0
CUST00000219,+91,8484048025,+918484048025,0,Mid,1,Retail,Salaried,129595.79,0,0,3,0.11,40.8,0,India,Delhi,Normal,0
CUST00000220,+49,38602642211,+4938602642211,0,Mature,2,Retail,Salaried,320432.76,0,0,0,0.81,36.4,0,Germany,Frankfurt,Normal,0
CUST00000221,+91,8467239312,+918467239312,0,Mature,1,Retail,Salaried,87985.1,0,0,0,1.8,30.4,0,India,Hyderabad,Normal,0
CUST00000222,+91,8668500833,+918668500833,0,Mature,1,Retail,Salaried,2073813.12,0,0,1,2.17,30.6,0,India,Delhi,Normal,0
CUST00000223,+44,9653641142,+449653641142,0,New,1,Retail,Retired,215371.05,0,0,1,1.97,6.2,0,UK,Manchester,Normal,0
CUST00000224,+91,7731471150,+917731471150,0,Mature,1,Retail,Student,378240.51,0,0,0,0.77,28.4,0,India,Bangalore,Normal,0
CUST00000225,+91,8121042982,+918121042982,0,Mature,2,Retail,Salaried,48534.4,0,0,2,1.04,25.9,0,India,Delhi,Normal,0
CUST00000226,+971,295453272,+971295453272,0,Mature,1,Retail,Student,371412.15,3,0,1,1.43,16.2,0,UAE,Sharjah,Normal,0
CUST00000227,+91,6152808645,+916152808645,0,Mature,3,Retail,Self-Employed,217718.75,0,0,0,0.14,33.2,0,India,Kolkata,Normal,0
CUST00000228,+44,2009982557,+442009982557,0,Mature,1,Retail,Salaried,288163.68,0,0,0,1.33,24.5,1,UK,London,Normal,0
CUST00000229,+91,9789472938,+919789472938,0,Mature,3,Retail,Salaried,200959.31,0,0,0,1.97,35.5,0,India,Chennai,Normal,0
CUST00000230,+49,90498987971,+4990498987971,0,Mid,1,Retail,Salaried,180622.1,0,0,3,0.19,15.9,0,Germany,Berlin,Normal,0
CUST00000231,+91,8706475308,+918706475308,0,Mid,1,Retail,Salaried,155357.03,0,0,1,1.77,24.2,0,India,Kolkata,Normal,0
CUST00000232,+92,2187119341,+922187119341,1,New,1,Retail,Salaried,386742.21,1,1,16,1.33,80.4,2,Pakistan,Karachi,Watchlist,1
CUST00000233,+91,6101706156,+916101706156,0,New,2,Retail,Salaried,202239.59,0,0,3,0.94,4.3,0,India,Chennai,Normal,0
CUST00000234,+91,9839815007,+919839815007,0,Mature,1,Retail,Salaried,688517.84,2,0,0,0.25,51.6,0,India,Delhi,Normal,0
CUST00000235,+1,2183508266,+12183508266,0,Mature,1,Retail,Salaried,592269.75,0,1,27,0.59,34.9,0,USA,New York,Normal,0
CUST00000236,+65,22874329,+6522874329,0,Mature,1,Retail,Salaried,590964.6,0,0,5,3.72,19.7,0,Singapore,Singapore,Normal,0
CUST00000237,+91,8475620632,+918475620632,0,New,1,Retail,Salaried,86631.06,0,0,2,0.21,12.9,0,India,Delhi,Normal,0
CUST00000238,+1,4647455354,+14647455354,0,Mature,1,Retail,Self-Employed,703423.42,0,0,0,0.1,6.8,0,USA,Los Angeles,Normal,0
CUST00000239,+1,4225671752,+14225671752,0,New,1,Retail,Salaried,134310.85,0,0,6,0.68,15.5,0,USA,New York,Normal,0
CUST00000240,+91,9092893558,+919092893558,0,New,2,Retail,Self-Employed,361127.89,0,0,3,0.66,16.8,0,India,Bangalore,Normal,0
CUST00000241,+971,429221002,+971429221002,0,New,2,Retail,Retired,328403.52,0,0,3,1.33,18.4,0,UAE,Abu Dhabi,Normal,0
CUST00000242,+91,6768531122,+916768531122,0,Mature,2,Retail,Salaried,177592.91,0,0,0,0.32,55.4,0,India,Chennai,Normal,0
CUST00000243,+92,7294583774,+927294583774,1,New,1,Retail,Retired,7662664.85,3,0,30,1.0,95.2,2,Pakistan,Karachi,Watchlist,1
CUST00000244,+91,8828713749,+918828713749,0,Mature,1,Retail,Salaried,208394.08,0,0,7,0.2,23.0,0,India,Kolkata,Normal,0
CUST00000245,+971,366429175,+971366429175,0,Mid,3,Corporate,Salaried,164663.11,0,0,1,0.52,9.1,0,UAE,Abu Dhabi,Normal,0
CUST00000246,+91,9367226706,+919367226706,0,Mature,1,Retail,Self-Employed,1152146.59,0,0,1,0.56,30.1,0,India,Mumbai,Normal,0
CUST00000247,+91,9633885998,+919633885998,0,Mature,1,Corporate,Salaried,203439.34,0,0,0,0.34,4.7,0,India,Bangalore,Normal,0
CUST00000248,+1,2218141296,+12218141296,0,Mature,2,Retail,Salaried,112230.15,0,0,2,0.32,8.0,0,USA,Chicago,Normal,0
CUST00000249,+91,7720843305,+917720843305,0,Mature,1,Retail,Self-Employed,217978.04,0,0,4,0.31,26.9,0,India,Bangalore,Normal,0
CUST00000250,+91,7668403517,+917668403517,0,Mature,1,Retail,Salaried,116135.58,0,0,1,0.56,28.8,0,India,Kolkata,Normal,0
CUST00000251,+971,512230568,+971512230568,0,Mature,1,Retail,Retired,63887.84,0,0,14,0.08,0.2,0,UAE,Dubai,Normal,0
CUST00000252,+91,6587825250,+916587825250,1,Mid,1,Retail,Unemployed,839698.29,20,0,22,1.4,85.3,0,India,Bangalore,Normal,0
CUST00000253,+91,6741439872,+916741439872,0,New,1,Retail,Salaried,1221053.99,0,0,0,0.21,24.3,3,India,Mumbai,Normal,0
CUST00000254,+91,9224856324,+919224856324,0,Mid,1,Retail,Self-Employed,451706.94,0,0,0,1.51,16.0,0,India,Hyderabad,Normal,0
CUST00000255,+91,7626292362,+917626292362,0,Mid,1,Retail,Unemployed,542660.98,0,0,1,0.66,59.0,0,India,Bangalore,Normal,0
CUST00000256,+971,548001220,+971548001220,0,Mature,2,Retail,Retired,214456.86,5,0,3,2.27,52.3,0,UAE,Abu Dhabi,Normal,0
CUST00000257,+91,7819143591,+917819143591,0,Mature,1,Retail,Self-Employed,412713.66,0,0,4,0.26,12.0,0,India,Bangalore,Normal,0
CUST00000258,+91,8492673597,+918492673597,0,Mature,2,Retail,Salaried,565996.3,0,0,14,0.49,5.3,0,India,Chennai,Normal,0
CUST00000259,+91,7770897643,+917770897643,0,Mature,1,Retail,Salaried,152146.59,0,0,1,0.71,25.4,0,India,Bangalore,Normal,0
CUST00000260,+971,782860205,+971782860205,0,Mid,2,Retail,Student,133168.92,0,0,0,0.9,7.3,0,UAE,Abu Dhabi,Normal,0
CUST00000261,+91,8517722194,+918517722194,0,Mature,2,Retail,Salaried,286004.39,0,0,2,0.75,17.9,0,India,Chennai,Normal,0
CUST00000262,+91,8723474539,+918723474539,0,Mature,2,Retail,Self-Employed,431666.78,0,0,6,0.64,30.1,0,India,Mumbai,Normal,0
CUST00000263,+91,7684679176,+917684679176,0,Mid,2,Corporate,Salaried,21932.06,3,0,0,0.63,29.3,0,India,Kolkata,Normal,0
CUST00000264,+91,8726972630,+918726972630,0,Mature,1,Retail,Salaried,170105.91,0,0,0,2.04,37.4,0,India,Hyderabad,Normal,0
CUST00000265,+971,897984044,+971897984044,0,Mid,1,Retail,Salaried,41657.5,0,0,3,0.22,57.3,0,UAE,Abu Dhabi,Normal,0
CUST00000266,+91,9302846185,+919302846185,0,Mature,1,Retail,Salaried,180220.83,0,0,0,0.11,42.5,0,India,Mumbai,Normal,0
CUST00000267,+91,7736951372,+917736951372,0,Mid,1,Retail,Salaried,768112.56,0,0,7,0.05,18.5,0,India,Hyderabad,Normal,0
CUST00000268,+44,8249033141,+448249033141,0,Mature,1,Retail,Student,120666.44,0,0,4,0.05,18.1,0,UK,Birmingham,Normal,0
CUST00000269,+91,7534283905,+917534283905,0,Mature,1,Retail,Self-Employed,158123.65,0,0,1,0.16,70.7,0,India,Mumbai,Normal,0
CUST00000270,+91,7165058770,+917165058770,0,Mid,1,Retail,Self-Employed,337576.9,0,0,28,0.54,29.5,0,India,Chennai,Normal,0
CUST00000271,+971,977931050,+971977931050,0,Mid,3,Corporate,Self-Employed,440219.29,0,0,0,0.15,43.6,0,UAE,Abu Dhabi,Normal,0
CUST00000272,+971,752303719,+971752303719,0,Mature,2,Retail,Self-Employed,427168.28,0,0,10,0.96,29.1,0,UAE,Dubai,Normal,0
CUST00000273,+91,6947440199,+916947440199,0,Mature,1,Retail,Salaried,204813.35,0,0,0,0.88,76.8,0,India,Hyderabad,Normal,0
CUST00000274,+1,4999120785,+14999120785,0,Mature,1,Retail,Student,313756.81,0,0,2,0.85,0.7,0,USA,San Francisco,Normal,0
CUST00000275,+971,485656525,+971485656525,1,Mid,2,Retail,Salaried,7117291.37,8,0,36,3.28,41.6,4,UAE,Dubai,Normal,0
CUST00000276,+971,823663346,+971823663346,0,Mid,1,Corporate,Self-Employed,302932.92,0,0,2,1.31,24.1,0,UAE,Dubai,Normal,0
CUST00000277,+91,9726032322,+919726032322,0,Mature,1,Retail,Retired,96991.69,0,0,1,0.08,11.1,3,India,Kolkata,Normal,0
CUST00000278,+44,4278017218,+444278017218,0,Mature,1,Retail,Salaried,628433.02,2,0,2,0.07,49.6,0,UK,London,Normal,0
CUST00000279,+91,9345905579,+919345905579,0,Mature,1,Retail,Salaried,1167728.01,0,0,0,0.05,1.5,0,India,Hyderabad,Normal,0
CUST00000280,+91,8253289465,+918253289465,0,Mid,1,Retail,Self-Employed,184828.8,0,0,5,1.23,11.9,0,India,Hyderabad,Normal,0
CUST00000281,+91,7053653707,+917053653707,0,Mature,2,Retail,Self-Employed,609347.53,1,0,1,0.02,15.4,0,India,Bangalore,Normal,0
CUST00000282,+91,9403907211,+919403907211,1,Mid,1,Retail,Retired,8590282.55,9,0,25,4.25,69.2,5,India,Kolkata,Normal,0
CUST00000283,+91,7223509587,+917223509587,0,Mature,1,Corporate,Retired,156698.91,0,0,1,1.03,4.7,0,India,Kolkata,Normal,0
CUST00000284,+91,9869644133,+919869644133,0,Mature,2,Retail,Salaried,447592.65,1,0,1,0.99,55.8,0,India,Delhi,Normal,0
CUST00000285,+91,8464885634,+918464885634,0,Mature,2,Retail,Salaried,119265.49,0,0,2,0.55,38.9,0,India,Kolkata,Normal,0
CUST00000286,+65,98145837,+6598145837,0,Mature,1,Retail,Salaried,97334.54,0,0,0,1.15,14.1,0,Singapore,Singapore,Normal,0
CUST00000287,+91,6685420249,+916685420249,0,Mid,2,Retail,Salaried,206364.81,0,0,11,0.69,17.7,0,India,Chennai,Normal,0
CUST00000288,+65,96333062,+6596333062,0,Mature,3,Retail,Salaried,382090.64,0,0,11,0.41,36.3,0,Singapore,Singapore,Normal,0
CUST00000289,+91,9413482114,+919413482114,0,Mid,3,Retail,Salaried,226595.66,0,0,0,0.83,6.5,0,India,Chennai,Normal,0
CUST00000290,+91,8575057161,+918575057161,0,Mid,2,Retail,Self-Employed,136595.41,1,0,1,1.06,22.6,0,India,Delhi,Normal,0
CUST00000291,+1,2392771234,+12392771234,0,Mid,2,Retail,Salaried,96785.99,0,0,2,0.41,7.5,0,USA,San Francisco,Normal,0
CUST00000292,+91,7370223627,+917370223627,0,Mature,1,Retail,Salaried,51559.24,3,0,0,1.42,3.5,0,India,Chennai,Normal,0
CUST00000293,+1,2878495997,+12878495997,0,New,2,Retail,Salaried,137998.42,0,0,1,0.41,36.6,0,USA,San Francisco,Normal,0
CUST00000294,+971,379602789,+971379602789,0,Mid,2,Corporate,Self-Employed,175899.65,0,0,2,0.28,42.3,1,UAE,Dubai,Normal,0
CUST00000295,+44,5088851937,+445088851937,0,Mature,1,Retail,Salaried,309640.88,0,0,0,0.06,7.5,0,UK,London,Normal,0
CUST00000296,+91,9183404334,+919183404334,0,New,1,Retail,Self-Employed,78144.43,0,0,0,0.09,31.3,0,India,Kolkata,Watchlist,1
CUST00000297,+91,7126226337,+917126226337,0,Mid,2,Retail,Self-Employed,339269.51,0,0,2,0.19,2.6,0,India,Kolkata,Normal,0
CUST00000298,+91,6111061302,+916111061302,0,Mature,3,Retail,Salaried,123583.62,0,0,2,0.29,41.8,0,India,Bangalore,Normal,0
CUST00000299,+91,8886228070,+918886228070,0,Mature,1,Retail,Salaried,131792.44,0,0,4,1.31,47.3,0,India,Hyderabad,Normal,0
CUST00000300,+91,6702613989,+916702613989,0,Mid,1,Retail,Self-Employed,539811.79,0,0,5,0.12,25.9,0,India,Chennai,Normal,0
CUST00000301,+91,7689412777,+917689412777,0,Mature,2,Retail,Self-Employed,27395.15,0,0,0,0.66,14.7,0,India,Mumbai,Normal,0
CUST00000302,+44,2234283863,+442234283863,0,Mature,1,Retail,Retired,74498.69,0,0,3,0.6,54.3,0,UK,Manchester,Normal,0
CUST00000303,+44,2793879821,+442793879821,0,Mid,1,Retail,Salaried,206182.39,0,0,2,1.17,11.6,0,UK,Manchester,Normal,0
CUST00000304,+971,387179828,+971387179828,0,Mature,1,Retail,Salaried,198000.18,0,0,1,1.3,38.6,0,UAE,Dubai,Normal,0
CUST00000305,+91,9145892659,+919145892659,1,Mature,1,Retail,Salaried,34441.7,3,0,15,3.33,48.0,4,India,Kolkata,Normal,0
CUST00000306,+91,9024776437,+919024776437,0,Mid,2,Retail,Salaried,75158.29,4,0,3,0.08,15.1,0,India,Bangalore,Normal,0
CUST00000307,+91,6286310350,+916286310350,0,Mid,1,Retail,Salaried,83951.85,0,0,24,0.87,15.6,0,India,Mumbai,Normal,0
CUST00000308,+91,9113722951,+919113722951,0,Mature,1,Retail,Salaried,84594.43,0,0,0,0.85,28.0,0,India,Hyderabad,Normal,0
CUST00000309,+91,8084798906,+918084798906,0,Mature,1,Retail,Student,74982.8,0,0,2,0.75,31.7,0,India,Hyderabad,Normal,0
CUST00000310,+91,8734981534,+918734981534,0,New,1,Retail,Salaried,983253.93,0,0,0,1.71,5.8,0,India,Chennai,Normal,0
CUST00000311,+1,6111094530,+16111094530,0,Mature,2,Retail,Self-Employed,84310.08,0,0,0,0.35,27.1,0,USA,Chicago,Normal,0
CUST00000312,+971,254223860,+971254223860,0,Mature,1,Retail,Salaried,192271.81,0,0,0,0.16,37.4,1,UAE,Abu Dhabi,Normal,0
CUST00000313,+971,575757181,+971575757181,0,Mature,1,Retail,Salaried,207725.65,0,0,0,0.18,18.9,0,UAE,Dubai,Normal,0
CUST00000314,+91,8136366552,+918136366552,0,Mature,1,Retail,Salaried,172566.32,0,0,4,0.65,47.3,0,India,Hyderabad,Normal,0
CUST00000315,+971,475855620,+971475855620,1,New,1,Retail,Student,7880163.37,3,0,28,4.24,62.0,1,UAE,Abu Dhabi,Normal,0
CUST00000316,+91,6902916524,+916902916524,0,Mature,2,Retail,Salaried,106532.19,0,0,6,0.19,10.2,0,India,Hyderabad,Normal,0
CUST00000317,+971,709146859,+971709146859,0,Mature,1,Retail,Self-Employed,84741.22,0,0,8,0.59,28.9,0,UAE,Abu Dhabi,Normal,0
CUST00000318,+44,9815146139,+449815146139,0,Mid,2,Retail,Salaried,487707.61,2,0,0,0.26,47.5,0,UK,Birmingham,Normal,0
CUST00000319,+91,7472518110,+917472518110,0,Mature,1,Retail,Salaried,82622.75,0,0,1,0.37,46.8,0,India,Bangalore,Normal,0
CUST00000320,+49,51457278997,+4951457278997,0,Mature,1,Retail,Salaried,561313.98,0,0,0,0.41,58.7,0,Germany,Berlin,Normal,0
CUST00000321,+971,268578211,+971268578211,0,New,2,Corporate,Salaried,600999.12,0,0,0,0.37,46.8,0,UAE,Sharjah,Normal,0
CUST00000322,+91,9114967938,+919114967938,0,Mature,2,Corporate,Salaried,610606.17,0,0,0,0.49,73.8,0,India,Hyderabad,Normal,0
CUST00000323,+971,810832599,+971810832599,0,Mid,3,Retail,Salaried,390470.03,0,0,4,0.36,6.8,0,UAE,Abu Dhabi,Normal,0
CUST00000324,+91,9872442163,+919872442163,0,Mid,1,Retail,Salaried,65942.02,0,0,0,0.58,36.4,0,India,Chennai,Normal,0
CUST00000325,+1,3817705240,+13817705240,0,Mid,1,Retail,Salaried,58071.56,0,0,26,0.28,35.9,0,USA,Chicago,Normal,0
CUST00000326,+91,6160561150,+916160561150,0,Mid,2,Corporate,Salaried,81167.13,0,0,0,0.34,23.1,0,India,Mumbai,Normal,0
CUST00000327,+91,6460754210,+916460754210,0,Mature,1,Retail,Salaried,92790.38,0,0,0,0.86,65.9,0,India,Hyderabad,Normal,0
CUST00000328,+91,9292637923,+919292637923,0,Mid,2,Retail,Salaried,70256.99,0,0,1,0.48,54.7,0,India,Delhi,Normal,0
CUST00000329,+91,8971175259,+918971175259,0,Mature,2,Retail,Salaried,115023.36,0,0,14,0.36,46.9,0,India,Kolkata,Normal,0
CUST00000330,+44,2229687424,+442229687424,0,New,3,Retail,Salaried,367931.0,2,0,2,0.88,41.2,0,UK,London,Normal,0
CUST00000331,+91,7241690632,+917241690632,0,Mature,2,Retail,Retired,334621.24,0,0,0,0.03,27.9,0,India,Kolkata,Normal,0
CUST00000332,+44,9278427053,+449278427053,0,Mature,1,Retail,Self-Employed,251842.68,4,0,0,0.26,12.3,0,UK,Manchester,Normal,0
CUST00000333,+65,37823368,+6537823368,0,Mature,2,Retail,Student,167404.69,0,0,27,0.22,3.8,0,Singapore,Singapore,Normal,0
CUST00000334,+971,779468647,+971779468647,0,Mid,1,Retail,Salaried,188221.36,0,0,0,0.72,6.2,0,UAE,Abu Dhabi,Normal,0
CUST00000335,+91,6804565787,+916804565787,0,Mid,1,Retail,Salaried,252927.6,0,0,0,0.05,44.4,0,India,Bangalore,Normal,0
CUST00000336,+49,23649050827,+4923649050827,0,Mid,1,Retail,Self-Employed,136135.25,0,0,0,0.63,3.9,0,Germany,Frankfurt,Normal,0
CUST00000337,+65,94462202,+6594462202,0,Mature,1,Retail,Salaried,434464.65,0,0,3,0.33,46.8,0,Singapore,Singapore,Normal,0
CUST00000338,+91,9735779983,+919735779983,0,Mature,2,Retail,Salaried,69443.16,0,0,4,0.48,14.0,0,India,Chennai,Normal,0
CUST00000339,+91,8524197745,+918524197745,0,Mature,3,Retail,Salaried,106780.03,1,0,0,0.48,36.4,0,India,Chennai,Normal,0
CUST00000340,+49,30170083586,+4930170083586,0,Mature,1,Corporate,Salaried,94797.17,0,0,0,0.5,56.9,0,Germany,Berlin,Normal,0
CUST00000341,+65,82063621,+6582063621,0,Mid,1,Retail,Student,286668.26,0,0,3,0.69,43.2,0,Singapore,Singapore,Normal,0
CUST00000342,+65,68039523,+6568039523,0,Mature,2,Retail,Salaried,76100.14,0,0,0,1.45,23.8,0,Singapore,Singapore,Normal,0
CUST00000343,+1,6962062159,+16962062159,0,Mature,2,Corporate,Salaried,95447.99,0,0,3,0.42,52.6,0,USA,San Francisco,Normal,0
CUST00000344,+91,6705368707,+916705368707,0,Mature,2,Retail,Salaried,279149.64,0,0,0,0.34,14.9,0,India,Mumbai,Normal,0
CUST00000345,+1,3689617960,+13689617960,0,Mature,2,Retail,Salaried,99203.68,0,0,0,0.13,33.2,0,USA,Los Angeles,Normal,0
CUST00000346,+91,7122251643,+917122251643,0,Mid,2,Retail,Self-Employed,388704.59,10,0,1,0.65,43.2,0,India,Hyderabad,Normal,0
CUST00000347,+91,7580015603,+917580015603,0,Mid,1,Retail,Student,381456.71,0,0,0,0.17,11.7,0,India,Mumbai,Normal,0
CUST00000348,+44,3406814802,+443406814802,0,Mature,3,Retail,Salaried,129277.48,2,0,0,1.81,7.6,0,UK,London,Normal,0
CUST00000349,+65,88014955,+6588014955,0,Mature,3,Corporate,Salaried,220156.82,0,0,0,1.66,31.1,0,Singapore,Singapore,Normal,0
CUST00000350,+91,7009444727,+917009444727,0,Mid,2,Corporate,Salaried,1032479.27,0,0,1,1.1,2.9,0,India,Hyderabad,Watchlist,1
CUST00000351,+91,6162001994,+916162001994,0,Mature,1,Retail,Salaried,399376.12,0,0,3,2.23,52.9,0,India,Bangalore,Normal,0
CUST00000352,+91,7629527300,+917629527300,0,New,2,Retail,Salaried,295170.46,0,0,2,1.88,27.3,0,India,Chennai,Normal,0
CUST00000353,+91,7083533975,+917083533975,1,Mature,1,Retail,Salaried,8422192.23,5,0,28,2.53,76.4,1,India,Hyderabad,Normal,0
CUST00000354,+91,9194215437,+919194215437,0,Mature,1,Corporate,Retired,542892.64,0,0,2,0.55,61.5,0,India,Delhi,Normal,0
CUST00000355,+91,8697965741,+918697965741,0,Mature,2,Retail,Salaried,264207.16,0,0,1,0.21,32.7,0,India,Delhi,Normal,0
CUST00000356,+91,7446176481,+917446176481,0,Mature,1,Retail,Retired,637754.98,0,0,1,0.56,27.2,0,India,Mumbai,Normal,0
CUST00000357,+49,46639585213,+4946639585213,0,Mid,1,Corporate,Student,130913.41,0,0,0,0.73,16.6,4,Germany,Frankfurt,Normal,0
CUST00000358,+91,9892723191,+919892723191,0,Mid,2,Retail,Salaried,605611.93,0,0,0,0.03,3.3,0,India,Chennai,Normal,0
CUST00000359,+91,7508308138,+917508308138,0,Mature,2,Retail,Self-Employed,49323.74,0,0,1,0.02,21.5,0,India,Bangalore,Normal,0
CUST00000360,+91,7470800502,+917470800502,0,Mid,2,Retail,Salaried,147161.56,0,0,1,0.47,7.5,0,India,Mumbai,Normal,0
CUST00000361,+91,6040297043,+916040297043,0,New,1,Retail,Salaried,247231.12,1,0,1,0.47,12.5,0,India,Bangalore,Normal,0
CUST00000362,+91,6942319482,+916942319482,0,Mature,2,Corporate,Salaried,336198.12,0,0,2,0.21,1.5,0,India,Chennai,Normal,0
CUST00000363,+971,573172047,+971573172047,0,Mid,1,Retail,Salaried,37248.65,0,0,0,1.6,58.3,0,UAE,Sharjah,Normal,0
CUST00000364,+91,8131255253,+918131255253,0,Mature,2,Retail,Self-Employed,73382.67,0,0,0,0.9,45.4,0,India,Hyderabad,Normal,0
CUST00000365,+971,979183416,+971979183416,0,Mature,1,Retail,Student,83542.56,4,0,0,1.41,19.3,0,UAE,Sharjah,Normal,0
CUST00000366,+971,387357582,+971387357582,0,Mature,2,Retail,Unemployed,94039.64,0,0,1,0.16,18.6,0,UAE,Sharjah,Normal,0
CUST00000367,+1,3459149508,+13459149508,0,Mature,1,Retail,Salaried,109055.44,0,0,1,1.22,14.6,0,USA,San Francisco,Normal,0
CUST00000368,+91,9147684050,+919147684050,0,Mature,3,Retail,Salaried,226791.0,0,0,0,0.33,53.8,0,India,Bangalore,Normal,0
CUST00000369,+971,667960206,+971667960206,0,Mature,1,Retail,Salaried,647582.5,0,0,0,0.28,15.5,0,UAE,Sharjah,Normal,0
CUST00000370,+971,906958959,+971906958959,0,Mature,2,Retail,Unemployed,147233.97,0,0,1,0.34,21.9,0,UAE,Dubai,Normal,0
